addr,size,kind,bind,section,demangled,mangled
0x002414f0,16,FUNC,STB_GLOBAL,1,AddDmacHandler,AddDmacHandler
0x00241500,16,FUNC,STB_GLOBAL,1,AddDmacHandler2,AddDmacHandler2
0x00241510,16,FUNC,STB_GLOBAL,1,RemoveDmacHandler,RemoveDmacHandler
0x00241520,16,FUNC,STB_GLOBAL,1,_EnableIntc,_EnableIntc
0x00241530,16,FUNC,STB_GLOBAL,1,_DisableIntc,_DisableIntc
0x00241540,16,FUNC,STB_GLOBAL,1,_EnableDmac,_EnableDmac
0x00241550,16,FUNC,STB_GLOBAL,1,_DisableDmac,_DisableDmac
0x00241560,16,FUNC,STB_GLOBAL,1,SetAlarm,SetAlarm
0x00241570,16,FUNC,STB_GLOBAL,1,ReleaseAlarm,ReleaseAlarm
0x00241580,16,FUNC,STB_GLOBAL,1,_iEnableIntc,_iEnableIntc
0x00241590,16,FUNC,STB_GLOBAL,1,_iDisableIntc,_iDisableIntc
0x002415a0,16,FUNC,STB_GLOBAL,1,_iEnableDmac,_iEnableDmac
0x002415b0,16,FUNC,STB_GLOBAL,1,_iDisableDmac,_iDisableDmac
0x002415c0,16,FUNC,STB_GLOBAL,1,iSetAlarm,iSetAlarm
0x002415d0,16,FUNC,STB_GLOBAL,1,iReleaseAlarm,iReleaseAlarm
0x002415e0,16,FUNC,STB_GLOBAL,1,CreateThread,CreateThread
0x002415f0,16,FUNC,STB_GLOBAL,1,DeleteThread,DeleteThread
0x00241600,16,FUNC,STB_GLOBAL,1,StartThread,StartThread
0x00241610,16,FUNC,STB_GLOBAL,1,ExitThread,ExitThread
0x00241620,16,FUNC,STB_GLOBAL,1,ExitDeleteThread,ExitDeleteThread
0x00241630,16,FUNC,STB_GLOBAL,1,TerminateThread,TerminateThread
0x00241640,16,FUNC,STB_GLOBAL,1,iTerminateThread,iTerminateThread
0x00241650,16,FUNC,STB_GLOBAL,1,DisableDispatchThread,DisableDispatchThread
0x00241660,16,FUNC,STB_GLOBAL,1,EnableDispatchThread,EnableDispatchThread
0x00241670,16,FUNC,STB_GLOBAL,1,ChangeThreadPriority,ChangeThreadPriority
0x00241680,16,FUNC,STB_GLOBAL,1,iChangeThreadPriority,iChangeThreadPriority
0x00241690,16,FUNC,STB_GLOBAL,1,RotateThreadReadyQueue,RotateThreadReadyQueue
0x002416a0,16,FUNC,STB_GLOBAL,1,_iRotateThreadReadyQueue,_iRotateThreadReadyQueue
0x002416b0,16,FUNC,STB_GLOBAL,1,ReleaseWaitThread,ReleaseWaitThread
0x002416c0,16,FUNC,STB_GLOBAL,1,iReleaseWaitThread,iReleaseWaitThread
0x002416d0,16,FUNC,STB_GLOBAL,1,GetThreadId,GetThreadId
0x002416e0,16,FUNC,STB_GLOBAL,1,ReferThreadStatus,ReferThreadStatus
0x002416f0,16,FUNC,STB_GLOBAL,1,iReferThreadStatus,iReferThreadStatus
0x00241700,16,FUNC,STB_GLOBAL,1,SleepThread,SleepThread
0x00241710,16,FUNC,STB_GLOBAL,1,WakeupThread,WakeupThread
0x00241720,16,FUNC,STB_GLOBAL,1,_iWakeupThread,_iWakeupThread
0x00241730,16,FUNC,STB_GLOBAL,1,CancelWakeupThread,CancelWakeupThread
0x00241740,16,FUNC,STB_GLOBAL,1,iCancelWakeupThread,iCancelWakeupThread
0x00241750,16,FUNC,STB_GLOBAL,1,SuspendThread,SuspendThread
0x00241760,16,FUNC,STB_GLOBAL,1,_iSuspendThread,_iSuspendThread
0x00241770,16,FUNC,STB_GLOBAL,1,ResumeThread,ResumeThread
0x00241780,16,FUNC,STB_GLOBAL,1,iResumeThread,iResumeThread
0x00241790,16,FUNC,STB_GLOBAL,1,JoinThread,JoinThread
0x002417a0,16,FUNC,STB_GLOBAL,1,RFU060,RFU060
0x002417b0,16,FUNC,STB_GLOBAL,1,RFU061,RFU061
0x002417c0,16,FUNC,STB_GLOBAL,1,EndOfHeap,EndOfHeap
0x002417d0,16,FUNC,STB_GLOBAL,1,RFU063,RFU063
0x002417e0,16,FUNC,STB_GLOBAL,1,CreateSema,CreateSema
0x002417f0,16,FUNC,STB_GLOBAL,1,DeleteSema,DeleteSema
0x00241800,16,FUNC,STB_GLOBAL,1,SignalSema,SignalSema
0x00241810,16,FUNC,STB_GLOBAL,1,iSignalSema,iSignalSema
0x00241820,16,FUNC,STB_GLOBAL,1,WaitSema,WaitSema
0x00241830,16,FUNC,STB_GLOBAL,1,PollSema,PollSema
0x00241840,16,FUNC,STB_GLOBAL,1,iPollSema,iPollSema
0x00241850,16,FUNC,STB_GLOBAL,1,ReferSemaStatus,ReferSemaStatus
0x00241860,16,FUNC,STB_GLOBAL,1,iReferSemaStatus,iReferSemaStatus
0x00241870,16,FUNC,STB_GLOBAL,1,RFU073,RFU073
0x00241880,16,FUNC,STB_GLOBAL,1,SetOsdConfigParam,SetOsdConfigParam
0x00241890,16,FUNC,STB_GLOBAL,1,GetOsdConfigParam,GetOsdConfigParam
0x002418a0,16,FUNC,STB_GLOBAL,1,GetGsHParam,GetGsHParam
0x002418b0,16,FUNC,STB_GLOBAL,1,GetGsVParam,GetGsVParam
0x002418c0,16,FUNC,STB_GLOBAL,1,SetGsHParam,SetGsHParam
0x002418d0,16,FUNC,STB_GLOBAL,1,SetGsVParam,SetGsVParam
0x002418e0,16,FUNC,STB_GLOBAL,1,RFU080_CreateEventFlag,RFU080_CreateEventFlag
0x002418f0,16,FUNC,STB_GLOBAL,1,RFU081_DeleteEventFlag,RFU081_DeleteEventFlag
0x00241900,16,FUNC,STB_GLOBAL,1,RFU082_SetEventFlag,RFU082_SetEventFlag
0x00241910,16,FUNC,STB_GLOBAL,1,RFU083_iSetEventFlag,RFU083_iSetEventFlag
0x00241920,16,FUNC,STB_GLOBAL,1,RFU084_ClearEventFlag,RFU084_ClearEventFlag
0x00241930,16,FUNC,STB_GLOBAL,1,RFU085_iClearEventFlag,RFU085_iClearEventFlag
0x00241940,16,FUNC,STB_GLOBAL,1,RFU086_WaitEvnetFlag,RFU086_WaitEvnetFlag
0x00241950,16,FUNC,STB_GLOBAL,1,RFU087_PollEvnetFlag,RFU087_PollEvnetFlag
0x00241960,16,FUNC,STB_GLOBAL,1,RFU088_iPollEvnetFlag,RFU088_iPollEvnetFlag
0x00241970,16,FUNC,STB_GLOBAL,1,RFU089_ReferEventFlagStatus,RFU089_ReferEventFlagStatus
0x00241980,16,FUNC,STB_GLOBAL,1,RFU090_iReferEventFlagStatus,RFU090_iReferEventFlagStatus
0x00241990,16,FUNC,STB_GLOBAL,1,RFU091,RFU091
0x002419a0,16,FUNC,STB_GLOBAL,1,EnableIntcHandler,EnableIntcHandler
0x002419b0,16,FUNC,STB_GLOBAL,1,iEnableIntcHandler,iEnableIntcHandler
0x002419c0,16,FUNC,STB_GLOBAL,1,DisableIntcHandler,DisableIntcHandler
0x002419d0,16,FUNC,STB_GLOBAL,1,iDisableIntcHandler,iDisableIntcHandler
0x002419e0,16,FUNC,STB_GLOBAL,1,EnableDmacHandler,EnableDmacHandler
0x002419f0,16,FUNC,STB_GLOBAL,1,iEnableDmacHandler,iEnableDmacHandler
0x00241a00,16,FUNC,STB_GLOBAL,1,DisableDmacHandler,DisableDmacHandler
0x00241a10,16,FUNC,STB_GLOBAL,1,iDisableDmacHandler,iDisableDmacHandler
0x00241a20,16,FUNC,STB_GLOBAL,1,KSeg0,KSeg0
0x00241a30,16,FUNC,STB_GLOBAL,1,EnableCache,EnableCache
0x00241a40,16,FUNC,STB_GLOBAL,1,DisableCache,DisableCache
0x00241a50,16,FUNC,STB_GLOBAL,1,GetCop0,GetCop0
0x00241a60,16,FUNC,STB_GLOBAL,1,FlushCache,FlushCache
0x00241a70,16,FUNC,STB_GLOBAL,1,CpuConfig,CpuConfig
0x00241a80,16,FUNC,STB_GLOBAL,1,iGetCop0,iGetCop0
0x00241a90,16,FUNC,STB_GLOBAL,1,iFlushCache,iFlushCache
0x00241aa0,16,FUNC,STB_GLOBAL,1,iCpuConfig,iCpuConfig
0x00241ab0,16,FUNC,STB_GLOBAL,1,sceSifStopDma,sceSifStopDma
0x00241ac0,16,FUNC,STB_GLOBAL,1,SetCPUTimerHandler,SetCPUTimerHandler
0x00241ad0,16,FUNC,STB_GLOBAL,1,SetCPUTimer,SetCPUTimer
0x00241ae0,16,FUNC,STB_GLOBAL,1,SetOsdConfigParam2,SetOsdConfigParam2
0x00241af0,16,FUNC,STB_GLOBAL,1,GetOsdConfigParam2,GetOsdConfigParam2
0x00241b00,16,FUNC,STB_GLOBAL,1,GsGetIMR,GsGetIMR
0x00241b10,16,FUNC,STB_GLOBAL,1,iGsGetIMR,iGsGetIMR
0x00241b20,16,FUNC,STB_GLOBAL,1,GsPutIMR,GsPutIMR
0x00241b30,16,FUNC,STB_GLOBAL,1,iGsPutIMR,iGsPutIMR
0x00241b40,16,FUNC,STB_GLOBAL,1,SetPgifHandler,SetPgifHandler
0x00241b50,16,FUNC,STB_GLOBAL,1,SetVSyncFlag,SetVSyncFlag
0x00241b60,16,FUNC,STB_GLOBAL,1,RFU116,RFU116
0x00241b70,16,FUNC,STB_GLOBAL,1,_print,_print
0x00241b80,16,FUNC,STB_GLOBAL,1,sceSifDmaStat,sceSifDmaStat
0x00241b90,16,FUNC,STB_GLOBAL,1,isceSifDmaStat,isceSifDmaStat
0x00241ba0,16,FUNC,STB_GLOBAL,1,sceSifSetDma,sceSifSetDma
0x00241bb0,16,FUNC,STB_GLOBAL,1,isceSifSetDma,isceSifSetDma
0x00241bc0,16,FUNC,STB_GLOBAL,1,sceSifSetDChain,sceSifSetDChain
0x00241bd0,16,FUNC,STB_GLOBAL,1,isceSifSetDChain,isceSifSetDChain
0x00241be0,16,FUNC,STB_GLOBAL,1,sceSifSetReg,sceSifSetReg
0x00241bf0,16,FUNC,STB_GLOBAL,1,sceSifGetReg,sceSifGetReg
0x00241c00,16,FUNC,STB_GLOBAL,1,ExecOSD,ExecOSD
0x00241c10,16,FUNC,STB_GLOBAL,1,Deci2Call,Deci2Call
0x00241c20,16,FUNC,STB_GLOBAL,1,PSMode,PSMode
0x00241c30,16,FUNC,STB_GLOBAL,1,MachineType,MachineType
0x00241c40,16,FUNC,STB_GLOBAL,1,GetMemorySize,GetMemorySize
0x00241c50,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00241c50,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x00241c50,12,FUNC,STB_GLOBAL,1,sceResetttyinit,sceResetttyinit
0x00241c60,64,FUNC,STB_GLOBAL,1,VSync,VSync
0x00241ca0,96,FUNC,STB_GLOBAL,1,VSync2,VSync2
0x00241d00,124,FUNC,STB_GLOBAL,1,write,write
0x00241d80,116,FUNC,STB_GLOBAL,1,read,read
0x00241df8,40,FUNC,STB_GLOBAL,1,open,open
0x00241e20,8,FUNC,STB_GLOBAL,1,close,close
0x00241e28,8,FUNC,STB_GLOBAL,1,ioctl,ioctl
0x00241e30,8,FUNC,STB_GLOBAL,1,lseek,lseek
0x00241e38,172,FUNC,STB_GLOBAL,1,sbrk,sbrk
0x00241ee8,8,FUNC,STB_GLOBAL,1,isatty,isatty
0x00241ef0,20,FUNC,STB_GLOBAL,1,fstat,fstat
0x00241f08,8,FUNC,STB_GLOBAL,1,getpid,getpid
0x00241f10,40,FUNC,STB_GLOBAL,1,kill,kill
0x00241f38,40,FUNC,STB_GLOBAL,1,stat,stat
0x00241f60,40,FUNC,STB_GLOBAL,1,unlink,unlink
0x00241f88,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00241f88,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x00241f88,164,FUNC,STB_GLOBAL,1,_sceSDC,_sceSDC
0x00242030,124,FUNC,STB_GLOBAL,1,SyncDCache,SyncDCache
0x002420b0,20,FUNC,STB_GLOBAL,1,iSyncDCache,iSyncDCache
0x002420c8,164,FUNC,STB_GLOBAL,1,_sceIDC,_sceIDC
0x00242170,124,FUNC,STB_GLOBAL,1,InvalidDCache,InvalidDCache
0x002421f0,20,FUNC,STB_GLOBAL,1,iInvalidDCache,iInvalidDCache
0x00242208,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00242208,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x00242208,104,FUNC,STB_GLOBAL,1,DisableIntc,DisableIntc
0x00242270,104,FUNC,STB_GLOBAL,1,EnableIntc,EnableIntc
0x002422d8,104,FUNC,STB_GLOBAL,1,DisableDmac,DisableDmac
0x00242340,104,FUNC,STB_GLOBAL,1,EnableDmac,EnableDmac
0x002423a8,32,FUNC,STB_GLOBAL,1,iEnableIntc,iEnableIntc
0x002423c8,32,FUNC,STB_GLOBAL,1,iDisableIntc,iDisableIntc
0x002423e8,32,FUNC,STB_GLOBAL,1,iEnableDmac,iEnableDmac
0x00242408,32,FUNC,STB_GLOBAL,1,iDisableDmac,iDisableDmac
0x00242428,16,FUNC,STB_LOCAL,1,setup,setup
0x00242438,16,FUNC,STB_LOCAL,1,Copy,Copy
0x00242448,56,FUNC,STB_LOCAL,1,kCopy,kCopy
0x00242480,16,FUNC,STB_LOCAL,1,GetEntryAddress,GetEntryAddress
0x00242490,212,FUNC,STB_GLOBAL,1,InitAlarm,InitAlarm
0x00242568,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00242568,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x00242568,216,FUNC,STB_LOCAL,1,topThread,topThread
0x00242640,212,FUNC,STB_GLOBAL,1,InitThread,InitThread
0x00242718,148,FUNC,STB_GLOBAL,1,iWakeupThread,iWakeupThread
0x002427b0,124,FUNC,STB_GLOBAL,1,iRotateThreadReadyQueue,iRotateThreadReadyQueue
0x00242830,152,FUNC,STB_GLOBAL,1,iSuspendThread,iSuspendThread
0x002428c8,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x002428c8,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x002428c8,36,FUNC,STB_LOCAL,1,QueueInit,QueueInit
0x002428f0,60,FUNC,STB_LOCAL,1,QueuePeekWriteDone,QueuePeekWriteDone
0x00242930,60,FUNC,STB_LOCAL,1,QueuePeekReadDone,QueuePeekReadDone
0x00242970,404,FUNC,STB_LOCAL,1,sceTtyHandler,sceTtyHandler
0x00242b08,336,FUNC,STB_GLOBAL,1,sceTtyWrite,sceTtyWrite
0x00242c58,208,FUNC,STB_GLOBAL,1,sceTtyRead,sceTtyRead
0x00242d28,188,FUNC,STB_GLOBAL,1,sceTtyInit,sceTtyInit
0x00242de8,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00242de8,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x00242de8,56,FUNC,STB_LOCAL,1,kputchar,kputchar
0x00242e20,176,FUNC,STB_LOCAL,1,deci2Putchar,deci2Putchar
0x00242ed0,52,FUNC,STB_LOCAL,1,serialPutchar,serialPutchar
0x00242f08,144,FUNC,STB_LOCAL,1,ftoi,ftoi
0x00242f98,360,FUNC,STB_LOCAL,1,printfloat,printfloat
0x00243100,1480,FUNC,STB_GLOBAL,1,_printf,_printf
0x002436c8,56,FUNC,STB_GLOBAL,1,kprintf,kprintf
0x00243700,96,FUNC,STB_GLOBAL,1,scePrintf,scePrintf
0x00243760,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00243760,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x00243760,28,FUNC,STB_LOCAL,1,_set_sreg,_set_sreg
0x00243780,12,FUNC,STB_LOCAL,1,_change_addr,_change_addr
0x00243790,24,FUNC,STB_GLOBAL,1,sceSifGetSreg,sceSifGetSreg
0x002437a8,28,FUNC,STB_GLOBAL,1,sceSifSetSreg,sceSifSetSreg
0x002437c8,12,FUNC,STB_GLOBAL,1,sceSifGetDataTable,sceSifGetDataTable
0x002437d8,640,FUNC,STB_GLOBAL,1,sceSifInitCmd,sceSifInitCmd
0x00243a58,52,FUNC,STB_GLOBAL,1,sceSifExitCmd,sceSifExitCmd
0x00243a90,24,FUNC,STB_GLOBAL,1,sceSifSetCmdBuffer,sceSifSetCmdBuffer
0x00243aa8,24,FUNC,STB_GLOBAL,1,sceSifSetSysCmdBuffer,sceSifSetSysCmdBuffer
0x00243ac0,44,FUNC,STB_GLOBAL,1,sceSifAddCmdHandler,sceSifAddCmdHandler
0x00243af0,40,FUNC,STB_GLOBAL,1,sceSifRemoveCmdHandler,sceSifRemoveCmdHandler
0x00243b18,308,FUNC,STB_LOCAL,1,_sceSifSendCmd,_sceSifSendCmd
0x00243c50,60,FUNC,STB_GLOBAL,1,sceSifSendCmd,sceSifSendCmd
0x00243c90,60,FUNC,STB_GLOBAL,1,isceSifSendCmd,isceSifSendCmd
0x00243cd0,296,FUNC,STB_LOCAL,1,_sceSifCmdIntrHdlr,_sceSifCmdIntrHdlr
0x00243df8,176,FUNC,STB_GLOBAL,1,sceSifWriteBackDCache,sceSifWriteBackDCache
0x00243e2c,0,NOTYPE,STB_LOCAL,1,loop1,loop1
0x00243e48,0,NOTYPE,STB_LOCAL,1,eight,eight
0x00243e4c,0,NOTYPE,STB_LOCAL,1,loop8,loop8
0x00243e9c,0,NOTYPE,STB_LOCAL,1,last,last
0x00243ea8,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00243ea8,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x00243ea8,412,FUNC,STB_GLOBAL,1,sceSifInitRpc,sceSifInitRpc
0x00244048,36,FUNC,STB_GLOBAL,1,sceSifExitRpc,sceSifExitRpc
0x00244070,168,FUNC,STB_LOCAL,1,_sceRpcGetPacket,_sceRpcGetPacket
0x00244118,28,FUNC,STB_LOCAL,1,_sceRpcFreePacket,_sceRpcFreePacket
0x00244138,48,FUNC,STB_LOCAL,1,_sceRpcGetFPacket,_sceRpcGetFPacket
0x00244168,64,FUNC,STB_LOCAL,1,_sceRpcGetFPacket2,_sceRpcGetFPacket2
0x002441a8,180,FUNC,STB_LOCAL,1,_request_end,_request_end
0x00244260,96,FUNC,STB_LOCAL,1,_request_rdata,_request_rdata
0x002442c0,344,FUNC,STB_GLOBAL,1,sceSifGetOtherData,sceSifGetOtherData
0x00244418,76,FUNC,STB_LOCAL,1,_search_svdata,_search_svdata
0x00244468,176,FUNC,STB_LOCAL,1,_request_bind,_request_bind
0x00244518,320,FUNC,STB_GLOBAL,1,sceSifBindRpc,sceSifBindRpc
0x00244658,140,FUNC,STB_LOCAL,1,_request_call,_request_call
0x002446e8,492,FUNC,STB_GLOBAL,1,sceSifCallRpc,sceSifCallRpc
0x002448d8,60,FUNC,STB_GLOBAL,1,sceSifCheckStatRpc,sceSifCheckStatRpc
0x00244918,148,FUNC,STB_GLOBAL,1,sceSifSetRpcQueue,sceSifSetRpcQueue
0x002449b0,208,FUNC,STB_GLOBAL,1,sceSifRegisterRpc,sceSifRegisterRpc
0x00244a80,148,FUNC,STB_GLOBAL,1,sceSifRemoveRpc,sceSifRemoveRpc
0x00244b18,144,FUNC,STB_GLOBAL,1,sceSifRemoveRpcQueue,sceSifRemoveRpcQueue
0x00244ba8,88,FUNC,STB_GLOBAL,1,sceSifGetNextRequest,sceSifGetNextRequest
0x00244c00,452,FUNC,STB_GLOBAL,1,sceSifExecRequest,sceSifExecRequest
0x00244dc8,64,FUNC,STB_GLOBAL,1,sceSifRpcLoop,sceSifRpcLoop
0x00244e08,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00244e08,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x00244e08,92,FUNC,STB_LOCAL,1,_sceFsIobSemaMK,_sceFsIobSemaMK
0x00244e68,136,FUNC,STB_LOCAL,1,new_iob,new_iob
0x00244ef0,108,FUNC,STB_LOCAL,1,get_iob,get_iob
0x00244f60,952,FUNC,STB_LOCAL,1,_sceFs_Rcv_Intr,_sceFs_Rcv_Intr
0x00245318,76,FUNC,STB_LOCAL,1,_sceFsSemInit,_sceFsSemInit
0x00245368,44,FUNC,STB_LOCAL,1,_sceFsWaitS,_sceFsWaitS
0x00245398,12,FUNC,STB_LOCAL,1,_sceFsSigSema,_sceFsSigSema
0x002453a8,416,FUNC,STB_GLOBAL,1,sceFsInit,sceFsInit
0x00245548,140,FUNC,STB_LOCAL,1,_fs_version,_fs_version
0x002455d8,52,FUNC,STB_GLOBAL,1,sceFsReset,sceFsReset
0x00245610,644,FUNC,STB_GLOBAL,1,sceOpen,sceOpen
0x00245898,380,FUNC,STB_GLOBAL,1,sceClose,sceClose
0x00245a18,568,FUNC,STB_GLOBAL,1,sceLseek,sceLseek
0x00245c50,624,FUNC,STB_GLOBAL,1,sceRead,sceRead
0x00245ec0,704,FUNC,STB_GLOBAL,1,sceWrite,sceWrite
0x00246180,844,FUNC,STB_GLOBAL,1,sceIoctl,sceIoctl
0x002464d0,468,FUNC,STB_GLOBAL,1,sceIoctl2,sceIoctl2
0x002466a8,420,FUNC,STB_LOCAL,1,_sceCallCode,_sceCallCode
0x00246850,28,FUNC,STB_GLOBAL,1,sceRemove,sceRemove
0x00246870,428,FUNC,STB_GLOBAL,1,sceMkdir,sceMkdir
0x00246a20,28,FUNC,STB_GLOBAL,1,sceRmdir,sceRmdir
0x00246a40,620,FUNC,STB_GLOBAL,1,sceFormat,sceFormat
0x00246cb0,288,FUNC,STB_GLOBAL,1,sceAddDrv,sceAddDrv
0x00246dd0,28,FUNC,STB_GLOBAL,1,sceDelDrv,sceDelDrv
0x00246df0,156,FUNC,STB_GLOBAL,1,sceDopen,sceDopen
0x00246e90,360,FUNC,STB_GLOBAL,1,sceDclose,sceDclose
0x00246ff8,344,FUNC,STB_GLOBAL,1,sceDread,sceDread
0x00247150,416,FUNC,STB_GLOBAL,1,sceGetstat,sceGetstat
0x002472f0,572,FUNC,STB_GLOBAL,1,sceChstat,sceChstat
0x00247530,496,FUNC,STB_GLOBAL,1,sceRename,sceRename
0x00247720,28,FUNC,STB_GLOBAL,1,sceChdir,sceChdir
0x00247740,408,FUNC,STB_GLOBAL,1,sceSync,sceSync
0x002478d8,620,FUNC,STB_GLOBAL,1,sceMount,sceMount
0x00247b48,28,FUNC,STB_GLOBAL,1,sceUmount,sceUmount
0x00247b68,568,FUNC,STB_GLOBAL,1,sceLseek64,sceLseek64
0x00247da0,560,FUNC,STB_GLOBAL,1,sceDevctl,sceDevctl
0x00247fd0,480,FUNC,STB_GLOBAL,1,sceSymlink,sceSymlink
0x002481b0,456,FUNC,STB_GLOBAL,1,sceReadlink,sceReadlink
0x00248378,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00248378,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x00248378,136,FUNC,STB_GLOBAL,1,sceSifInitIopHeap,sceSifInitIopHeap
0x00248400,112,FUNC,STB_GLOBAL,1,sceSifAllocIopHeap,sceSifAllocIopHeap
0x00248470,120,FUNC,STB_GLOBAL,1,sceSifFreeIopHeap,sceSifFreeIopHeap
0x002484e8,240,FUNC,STB_GLOBAL,1,sceSifLoadIopHeap,sceSifLoadIopHeap
0x002485d8,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x002485d8,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x002485d8,256,FUNC,STB_LOCAL,1,_lf_bind,_lf_bind
0x002486d8,140,FUNC,STB_LOCAL,1,_lf_version,_lf_version
0x00248768,56,FUNC,STB_GLOBAL,1,sceSifLoadFileReset,sceSifLoadFileReset
0x002487a0,520,FUNC,STB_LOCAL,1,_sceSifLoadModuleBuffer,_sceSifLoadModuleBuffer
0x002489a8,28,FUNC,STB_GLOBAL,1,sceSifLoadModuleBuffer,sceSifLoadModuleBuffer
0x002489c8,28,FUNC,STB_GLOBAL,1,sceSifLoadStartModuleBuffer,sceSifLoadStartModuleBuffer
0x002489e8,548,FUNC,STB_LOCAL,1,_sceSifLoadModule,_sceSifLoadModule
0x00248c10,32,FUNC,STB_GLOBAL,1,sceSifLoadModule,sceSifLoadModule
0x00248c30,28,FUNC,STB_GLOBAL,1,sceSifLoadStartModule,sceSifLoadStartModule
0x00248c50,260,FUNC,STB_LOCAL,1,_sceSifLoadElfPart,_sceSifLoadElfPart
0x00248d58,28,FUNC,STB_GLOBAL,1,sceSifLoadElfPart,sceSifLoadElfPart
0x00248d78,40,FUNC,STB_GLOBAL,1,sceSifLoadElf,sceSifLoadElf
0x00248da0,236,FUNC,STB_GLOBAL,1,sceSifGetIopAddr,sceSifGetIopAddr
0x00248e90,220,FUNC,STB_GLOBAL,1,sceSifSetIopAddr,sceSifSetIopAddr
0x00248f70,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00248f70,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x00248f70,304,FUNC,STB_GLOBAL,1,sceSifResetIop,sceSifResetIop
0x002490a0,40,FUNC,STB_GLOBAL,1,sceSifIsAliveIop,sceSifIsAliveIop
0x002490c8,72,FUNC,STB_GLOBAL,1,sceSifSyncIop,sceSifSyncIop
0x00249110,272,FUNC,STB_GLOBAL,1,sceSifRebootIop,sceSifRebootIop
0x00249220,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00249220,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x00249220,72,FUNC,STB_GLOBAL,1,DIntr,DIntr
0x00249268,24,FUNC,STB_GLOBAL,1,EIntr,EIntr
0x00249280,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00249280,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x00249280,16,FUNC,STB_LOCAL,1,setup,setup
0x00249290,64,FUNC,STB_LOCAL,1,InitSysCall,InitSysCall
0x002492d0,36,FUNC,STB_GLOBAL,1,_InitSys,_InitSys
0x002492f8,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x002492f8,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x002492f8,68,FUNC,STB_GLOBAL,1,sceDeci2Open,sceDeci2Open
0x00249340,36,FUNC,STB_GLOBAL,1,sceDeci2Close,sceDeci2Close
0x00249368,48,FUNC,STB_GLOBAL,1,sceDeci2ReqSend,sceDeci2ReqSend
0x00249398,36,FUNC,STB_GLOBAL,1,sceDeci2Poll,sceDeci2Poll
0x002493c0,52,FUNC,STB_GLOBAL,1,sceDeci2ExRecv,sceDeci2ExRecv
0x002493f8,52,FUNC,STB_GLOBAL,1,sceDeci2ExSend,sceDeci2ExSend
0x00249430,48,FUNC,STB_GLOBAL,1,sceDeci2ExReqSend,sceDeci2ExReqSend
0x00249460,36,FUNC,STB_GLOBAL,1,sceDeci2ExLock,sceDeci2ExLock
0x00249488,36,FUNC,STB_GLOBAL,1,sceDeci2ExUnLock,sceDeci2ExUnLock
0x002494b0,36,FUNC,STB_GLOBAL,1,kputs,kputs
0x002494d8,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x002494d8,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x002494d8,1772,FUNC,STB_GLOBAL,1,__divdi3,__divdi3
